,Date,Weather,TempF,TempC,Humidity,Pressure,Location
380,2020-01-16,Partly cloudy,86,30,68,1013,Tiruchirappalli
381,2020-01-17,Cloudy,87,31,76,1013,Tiruchirappalli
382,2020-01-18,Light rain shower,85,29,82,1012,Tiruchirappalli
383,2020-01-19,Patchy rain possible,85,30,76,1013,Tiruchirappalli
384,2020-01-20,Partly cloudy,89,31,72,1014,Tiruchirappalli
385,2020-01-21,Partly cloudy,86,30,72,1015,Tiruchirappalli
386,2020-01-22,Patchy rain possible,83,28,75,1015,Tiruchirappalli
387,2020-01-23,Light rain shower,87,30,72,1014,Tiruchirappalli
388,2020-01-24,Partly cloudy,87,31,73,1014,Tiruchirappalli
389,2020-01-25,Sunny,88,31,63,1014,Tiruchirappalli
390,2020-01-26,Sunny,88,31,65,1013,Tiruchirappalli
391,2020-01-27,Sunny,88,31,64,1013,Tiruchirappalli
392,2020-01-28,Sunny,90,32,67,1013,Tiruchirappalli
393,2020-01-29,Sunny,90,32,68,1014,Tiruchirappalli
394,2020-01-30,Sunny,90,32,66,1013,Tiruchirappalli
395,2020-01-31,Partly cloudy,91,33,67,1012,Tiruchirappalli
396,2020-02-01,Patchy rain possible,90,32,67,1013,Tiruchirappalli
397,2020-02-02,Partly cloudy,90,32,66,1015,Tiruchirappalli
398,2020-02-03,Partly cloudy,90,32,65,1015,Tiruchirappalli
399,2020-02-04,Patchy rain possible,88,31,73,1013,Tiruchirappalli
400,2020-02-05,Light rain shower,87,31,69,1013,Tiruchirappalli
401,2020-02-06,Partly cloudy,89,31,62,1014,Tiruchirappalli
402,2020-02-07,Partly cloudy,88,31,65,1014,Tiruchirappalli
403,2020-02-08,Partly cloudy,89,32,64,1014,Tiruchirappalli
404,2020-02-09,Cloudy,89,32,65,1014,Tiruchirappalli
405,2020-02-10,Patchy rain possible,86,30,70,1014,Tiruchirappalli
406,2020-02-11,Light rain shower,86,30,72,1015,Tiruchirappalli
407,2020-02-12,Light rain shower,86,30,76,1015,Tiruchirappalli
408,2020-02-13,Patchy rain possible,91,33,67,1014,Tiruchirappalli
409,2020-02-14,Partly cloudy,92,34,59,1013,Tiruchirappalli
410,2020-02-15,Sunny,93,34,53,1013,Tiruchirappalli
411,2020-02-16,Sunny,92,33,56,1014,Tiruchirappalli
412,2020-02-17,Partly cloudy,91,33,60,1015,Tiruchirappalli
413,2020-02-18,Sunny,91,33,57,1014,Tiruchirappalli
414,2020-02-19,Partly cloudy,91,33,59,1014,Tiruchirappalli
415,2020-02-20,Sunny,92,33,64,1014,Tiruchirappalli
416,2020-02-21,Cloudy,89,32,68,1015,Tiruchirappalli
417,2020-02-22,Light rain shower,90,32,70,1016,Tiruchirappalli
418,2020-02-23,Light rain shower,89,32,71,1015,Tiruchirappalli
419,2020-02-24,Partly cloudy,91,33,69,1013,Tiruchirappalli
420,2020-02-25,Partly cloudy,93,34,67,1012,Tiruchirappalli
421,2020-02-26,Partly cloudy,92,33,67,1012,Tiruchirappalli
422,2020-02-27,Patchy rain possible,94,35,68,1012,Tiruchirappalli
423,2020-02-28,Cloudy,91,33,65,1011,Tiruchirappalli
424,2020-03-01,Partly cloudy,93,34,61,1011,Tiruchirappalli
425,2020-03-02,Partly cloudy,93,34,59,1012,Tiruchirappalli
426,2020-03-03,Partly cloudy,96,35,53,1012,Tiruchirappalli
427,2020-03-04,Partly cloudy,96,36,49,1011,Tiruchirappalli
428,2020-03-05,Partly cloudy,96,36,51,1010,Tiruchirappalli
429,2020-03-06,Cloudy,93,34,64,1011,Tiruchirappalli
430,2020-03-07,Patchy rain possible,93,34,68,1012,Tiruchirappalli
431,2020-03-08,Moderate or heavy rain shower,91,33,70,1011,Tiruchirappalli
432,2020-03-09,Patchy rain possible,90,32,67,1011,Tiruchirappalli
433,2020-03-10,Partly cloudy,95,35,62,1011,Tiruchirappalli
434,2020-03-11,Partly cloudy,94,35,62,1012,Tiruchirappalli
435,2020-03-12,Partly cloudy,95,35,59,1013,Tiruchirappalli
436,2020-03-13,Partly cloudy,96,36,62,1012,Tiruchirappalli
437,2020-03-14,Patchy rain possible,97,36,64,1011,Tiruchirappalli
438,2020-03-15,Patchy rain possible,96,36,61,1011,Tiruchirappalli
439,2020-03-16,Patchy rain possible,94,34,65,1012,Tiruchirappalli
440,2020-03-17,Partly cloudy,99,37,62,1014,Tiruchirappalli
441,2020-03-18,Partly cloudy,99,37,61,1013,Tiruchirappalli
442,2020-03-19,Partly cloudy,99,37,60,1012,Tiruchirappalli
443,2020-03-20,Partly cloudy,99,37,52,1012,Tiruchirappalli
444,2020-03-21,Partly cloudy,98,37,51,1011,Tiruchirappalli
445,2020-03-22,Partly cloudy,98,37,54,1011,Tiruchirappalli
446,2020-03-23,Patchy rain possible,97,36,55,1011,Tiruchirappalli
447,2020-03-24,Partly cloudy,98,37,58,1010,Tiruchirappalli
448,2020-03-25,Cloudy,98,37,60,1010,Tiruchirappalli
449,2020-03-26,Partly cloudy,98,37,59,1010,Tiruchirappalli
450,2020-03-27,Patchy rain possible,97,36,58,1012,Tiruchirappalli
451,2020-03-28,Partly cloudy,99,37,56,1011,Tiruchirappalli
452,2020-03-29,Partly cloudy,99,37,54,1010,Tiruchirappalli
453,2020-03-30,Partly cloudy,101,38,50,1010,Tiruchirappalli
454,2020-03-31,Partly cloudy,101,38,53,1011,Tiruchirappalli
455,2020-04-01,Partly cloudy,103,39,56,1011,Tiruchirappalli
456,2020-04-02,Partly cloudy,103,39,59,1009,Tiruchirappalli
457,2020-04-03,Partly cloudy,102,39,60,1011,Tiruchirappalli
458,2020-04-04,Partly cloudy,99,37,60,1011,Tiruchirappalli
459,2020-04-05,Light rain shower,93,34,66,1012,Tiruchirappalli
460,2020-04-06,Cloudy,99,37,63,1011,Tiruchirappalli
461,2020-04-07,Partly cloudy,102,39,57,1010,Tiruchirappalli
462,2020-04-08,Partly cloudy,99,37,54,1011,Tiruchirappalli
463,2020-04-09,Overcast,101,38,50,1011,Tiruchirappalli
464,2020-04-10,Partly cloudy,100,38,55,1011,Tiruchirappalli
465,2020-04-11,Partly cloudy,101,38,54,1012,Tiruchirappalli
466,2020-04-12,Partly cloudy,101,39,52,1012,Tiruchirappalli
467,2020-04-13,Partly cloudy,102,39,51,1010,Tiruchirappalli
468,2020-04-14,Partly cloudy,102,39,52,1011,Tiruchirappalli
469,2020-04-15,Partly cloudy,102,39,54,1011,Tiruchirappalli
470,2020-04-16,Patchy rain possible,103,39,52,1010,Tiruchirappalli
471,2020-04-17,Partly cloudy,104,40,52,1009,Tiruchirappalli
472,2020-04-18,Partly cloudy,102,39,50,1010,Tiruchirappalli
473,2020-04-19,Patchy rain possible,101,38,53,1010,Tiruchirappalli
474,2020-04-20,Patchy rain possible,102,39,55,1010,Tiruchirappalli
475,2020-04-21,Partly cloudy,101,39,53,1010,Tiruchirappalli
476,2020-04-22,Partly cloudy,102,39,52,1009,Tiruchirappalli
477,2020-04-23,Partly cloudy,104,40,50,1009,Tiruchirappalli
478,2020-04-24,Partly cloudy,104,40,51,1008,Tiruchirappalli
479,2020-04-25,Partly cloudy,104,40,48,1008,Tiruchirappalli
480,2020-04-26,Patchy rain possible,99,37,56,1009,Tiruchirappalli
481,2020-04-27,Partly cloudy,99,37,60,1010,Tiruchirappalli
482,2020-04-28,Light rain shower,97,36,63,1010,Tiruchirappalli
483,2020-04-29,Partly cloudy,96,35,55,1010,Tiruchirappalli
484,2020-04-30,Partly cloudy,100,38,51,1010,Tiruchirappalli
485,2020-05-01,Partly cloudy,102,39,48,1009,Tiruchirappalli
486,2020-05-02,Cloudy,103,40,46,1007,Tiruchirappalli
487,2020-05-03,Partly cloudy,104,40,48,1008,Tiruchirappalli
488,2020-05-04,Partly cloudy,104,40,51,1009,Tiruchirappalli
489,2020-05-05,Partly cloudy,103,40,52,1009,Tiruchirappalli
490,2020-05-06,Partly cloudy,103,39,52,1008,Tiruchirappalli
491,2020-05-07,Partly cloudy,104,40,52,1008,Tiruchirappalli
492,2020-05-08,Cloudy,103,40,51,1008,Tiruchirappalli
493,2020-05-09,Partly cloudy,105,41,51,1008,Tiruchirappalli
494,2020-05-10,Partly cloudy,104,40,55,1008,Tiruchirappalli
495,2020-05-11,Patchy rain possible,104,40,53,1008,Tiruchirappalli
496,2020-05-12,Patchy rain possible,90,32,61,1008,Tiruchirappalli
497,2020-05-13,Partly cloudy,102,39,54,1007,Tiruchirappalli
498,2020-05-14,Partly cloudy,103,40,50,1006,Tiruchirappalli
499,2020-05-15,Partly cloudy,106,41,47,1005,Tiruchirappalli
500,2020-05-16,Partly cloudy,106,41,47,1005,Tiruchirappalli
501,2020-05-17,Partly cloudy,108,42,43,1004,Tiruchirappalli
502,2020-05-18,Light rain shower,98,36,55,1003,Tiruchirappalli
503,2020-05-19,Partly cloudy,101,38,55,1002,Tiruchirappalli
504,2020-05-20,Partly cloudy,102,39,52,1003,Tiruchirappalli
505,2020-05-21,Partly cloudy,103,39,48,1005,Tiruchirappalli
506,2020-05-22,Partly cloudy,101,38,48,1006,Tiruchirappalli
507,2020-05-23,Partly cloudy,102,39,50,1006,Tiruchirappalli
508,2020-05-24,Cloudy,104,40,47,1006,Tiruchirappalli
509,2020-05-25,Light rain shower,102,39,50,1007,Tiruchirappalli
510,2020-05-26,Partly cloudy,103,40,51,1007,Tiruchirappalli
511,2020-05-27,Patchy light rain with thunder,101,38,53,1007,Tiruchirappalli
512,2020-05-28,Partly cloudy,100,38,57,1006,Tiruchirappalli
513,2020-05-29,Patchy rain possible,99,37,58,1007,Tiruchirappalli
514,2020-05-30,Partly cloudy,98,37,55,1007,Tiruchirappalli
515,2020-05-31,Thundery outbreaks possible,100,38,57,1008,Tiruchirappalli
516,2020-06-01,Cloudy,97,36,55,1009,Tiruchirappalli
517,2020-06-02,Patchy rain possible,95,35,59,1009,Tiruchirappalli
518,2020-06-03,Partly cloudy,98,37,54,1008,Tiruchirappalli
519,2020-06-04,Partly cloudy,99,37,51,1008,Tiruchirappalli
520,2020-06-05,Cloudy,98,37,54,1008,Tiruchirappalli
521,2020-06-06,Patchy rain possible,93,34,57,1007,Tiruchirappalli
522,2020-06-07,Patchy rain possible,92,34,59,1007,Tiruchirappalli
523,2020-06-08,Partly cloudy,93,34,55,1006,Tiruchirappalli
524,2020-06-09,Partly cloudy,100,38,52,1006,Tiruchirappalli
525,2020-06-10,Partly cloudy,95,35,54,1005,Tiruchirappalli
526,2020-06-11,Partly cloudy,95,35,52,1004,Tiruchirappalli
527,2020-06-12,Partly cloudy,96,36,44,1004,Tiruchirappalli
528,2020-06-13,Patchy rain possible,98,37,47,1004,Tiruchirappalli
529,2020-06-14,Partly cloudy,95,35,48,1006,Tiruchirappalli
530,2020-06-15,Partly cloudy,101,38,43,1005,Tiruchirappalli
531,2020-06-16,Light rain shower,100,38,46,1005,Tiruchirappalli
532,2020-06-17,Partly cloudy,99,37,48,1005,Tiruchirappalli
533,2020-06-18,Partly cloudy,100,38,46,1007,Tiruchirappalli
534,2020-06-19,Partly cloudy,101,38,46,1007,Tiruchirappalli
535,2020-06-20,Partly cloudy,101,38,47,1006,Tiruchirappalli
536,2020-06-21,Partly cloudy,100,38,49,1005,Tiruchirappalli
537,2020-06-22,Partly cloudy,98,37,52,1005,Tiruchirappalli
538,2020-06-23,Patchy rain possible,89,32,53,1006,Tiruchirappalli
539,2020-06-24,Light rain shower,89,32,60,1006,Tiruchirappalli
540,2020-06-25,Partly cloudy,90,32,62,1005,Tiruchirappalli
541,2020-06-26,Patchy rain possible,96,35,57,1004,Tiruchirappalli
542,2020-06-27,Partly cloudy,99,37,53,1005,Tiruchirappalli
543,2020-06-28,Partly cloudy,96,36,55,1004,Tiruchirappalli
544,2020-06-29,Partly cloudy,96,36,58,1004,Tiruchirappalli
545,2020-06-30,Partly cloudy,97,36,55,1004,Tiruchirappalli
